customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
135787,0,55,Male,Married,Doctorate,2,Salaried,67053,Middle,$60K - $80K,Tier 3,North,Affluent,36,DSA,Multi-Product,3,Current,Blue,14146.68,0,0,36,1,10245.0,9532.0,-8.58,3,131.58,4,15,3,6,149,1579,36,0.631,1.118,14745.0,1682,0,0,1,0,1,0,1,0,1,0,16427,729.0,0.102,1,1,36032.0,869.0,0,45.1,0,20,12,0.857,23,1,,0,50.6,1,0.371,4,3,0,6,3,2,2,0,3.8,-2,3,0,0,1,0,0,76,0,Low,Positive,5114,0.095,0.14,30082.0,32,0.1555,44.5
135788,0,60,Male,Married,High School,2,Salaried,35085,Lower-Middle,Unknown,Tier 3,South,Affluent,41,Branch,Multi-Product,5,Current,Blue,9039.53,1,2,19,1,16954.0,12852.0,-11.32,2,122.92,8,10,6,9,73,1475,31,0.34,0.632,1343.0,1664,0,0,1,1,0,0,0,0,0,1,3007,1087.0,0.553,0,1,94944.0,3604.0,0,5.7,0,27,12,0.758,24,2,,1,63.4,1,0.266,3,3,0,3,4,6,2,0,3.0,49,3,0,5,1,0,0,120,0,High,Neutral,2399,0.489,0.58,51584.0,39,1.2327,50.6
135789,0,34,Male,Unknown,Post-Graduate,3,Student,66345,Middle,$60K - $80K,Tier 3,East,HNI,23,DSA,Investment,4,Savings,Silver,14094.59,0,2,12,1,8872.0,11889.0,9.88,6,334.5,4,14,9,9,91,4014,73,0.777,0.659,27710.0,0,1,1,1,0,1,0,1,1,1,0,27710,2518.0,0.0,0,0,46843.0,2175.0,0,38.5,0,17,8,0.889,9,0,,1,62.4,1,0.565,1,1,0,4,0,6,7,0,4.9,33,3,0,1,0,0,0,17,0,Low,Positive,4947,0.054,0.059,25659.0,25,0.3934,52.5
135790,0,40,Female,Married,Uneducated,4,Salaried,19056,Low,Less than $40K,Tier 2,East,Mass,27,Online,Lending,5,Savings,Blue,3122.24,0,0,1,0,4247.0,3994.0,13.09,6,369.83,7,26,9,7,90,4438,78,0.808,0.95,3700.0,1088,1,1,1,0,0,0,0,1,1,0,4788,2261.0,0.227,1,0,0.0,0.0,0,37.1,0,14,12,0.857,17,1,2.6,1,56.9,1,0.409,2,4,0,5,1,0,0,0,3.4,4,3,0,3,2,0,0,29,0,Low,Positive,1332,0.163,0.214,12880.0,26,0.0,52.8
135791,0,52,Female,Married,Uneducated,2,Self-Employed,18000,Low,Less than $40K,Tier 1,Central,Affluent,43,Online,Multi-Product,3,Current,Blue,4389.76,0,1,44,0,8555.0,9203.0,13.76,4,231.75,7,11,11,8,112,2781,57,1.052,0.839,6257.0,640,0,0,1,1,0,0,0,1,1,0,6897,1547.0,0.093,1,2,40615.0,1790.0,1,34.4,1,18,7,0.811,7,1,4.5,1,58.6,1,0.559,1,1,0,1,3,0,1,0,2.4,4,6,0,2,1,0,0,2,0,High,Neutral,1000,0.068,0.208,25884.0,25,1.1933,54.6
135792,0,47,Female,Divorced,Doctorate,1,Salaried,29996,Low,Less than $40K,Tier 1,East,Mass,37,Online,Premium,6,Current,Blue,7964.2,1,1,12,0,10000.0,13791.0,9.48,6,387.17,6,15,9,8,100,4646,73,0.794,0.78,1340.0,1367,1,0,1,0,1,0,0,1,1,1,2707,2842.0,0.505,1,2,174179.0,7261.0,1,35.6,0,18,8,0.842,9,0,3.5,0,47.0,1,0.573,1,1,0,4,3,0,1,0,4.0,22,4,0,2,2,0,0,80,0,Medium,Positive,2589,0.493,0.509,30595.0,26,2.9048,42.9
135793,0,33,Female,Single,Graduate,2,Business Owner,27496,Low,Less than $40K,Tier 3,North,Mass,19,Mobile App,Savings Only,3,Savings,Blue,4665.02,0,0,26,0,12490.0,17337.0,-10.89,6,488.25,4,17,8,6,88,5859,82,0.985,0.783,3404.0,1737,1,0,1,1,0,0,0,1,0,1,5141,2363.0,0.338,1,0,12986.0,306.0,0,34.6,1,16,4,0.886,12,3,,0,54.5,1,0.36,0,0,0,4,3,0,2,0,4.8,18,5,1,2,4,0,0,19,1,Medium,Positive,2271,0.307,0.343,38550.0,20,0.1335,44.8
135794,0,27,Female,Divorced,College,2,Salaried,21599,Low,Less than $40K,Tier 2,South,Mass,14,Branch,Premium,4,Savings,Blue,2832.74,1,0,16,0,9040.0,8522.0,-11.2,5,217.08,7,18,11,5,109,2605,61,0.693,0.794,419.0,2130,1,0,1,0,1,1,0,0,0,1,2549,1473.0,0.836,1,2,105211.0,3216.0,0,28.4,0,16,3,0.829,24,0,,0,49.3,1,0.385,1,3,0,2,3,0,3,0,4.8,21,3,0,2,1,0,0,9,0,Medium,Neutral,1593,0.781,0.683,27893.0,19,1.7867,37.3
135795,0,60,Female,Single,Graduate,1,Salaried,50275,Middle,$40K - $60K,Tier 1,North,HNI,42,Branch,Multi-Product,3,Current,Blue,13961.7,1,1,4,1,11057.0,7908.0,-10.44,8,399.25,8,23,8,4,79,4791,101,0.752,0.629,2183.0,1151,1,0,1,0,0,1,1,1,0,0,3334,1977.0,0.345,1,2,20538.0,734.0,0,24.9,1,17,16,0.814,23,1,,0,49.6,1,0.5,0,0,0,3,1,3,3,0,4.7,31,6,1,2,2,0,0,1,1,Medium,Positive,4223,0.308,0.407,35672.0,33,0.1752,38.1
135796,0,41,Female,Married,High School,3,Self-Employed,18000,Low,Less than $40K,Tier 1,South,Affluent,36,Branch,Premium,6,Savings,Blue,3511.11,0,2,49,1,3644.0,3155.0,7.75,6,436.0,4,18,14,7,83,5232,78,1.1,0.814,850.0,1509,1,0,1,1,0,1,1,0,0,0,2359,2402.0,0.64,1,3,37541.0,1433.0,1,14.2,0,16,12,0.907,8,2,,1,63.0,1,0.627,3,1,0,3,3,9,4,0,4.0,35,4,0,3,1,0,0,13,0,Not Aware,Negative,1186,0.549,0.647,10099.0,28,0.9553,55.8
135797,0,37,Male,Single,Uneducated,3,Salaried,51317,Middle,$40K - $60K,Tier 2,West,Affluent,19,Mobile App,Investment,3,Current,Blue,8431.31,1,3,10,1,13973.0,11439.0,6.06,5,217.83,4,19,8,9,94,2614,67,0.998,0.861,1001.0,1185,1,0,1,0,0,0,1,0,1,0,2186,1342.0,0.542,1,0,0.0,0.0,0,59.9,0,17,10,0.9,9,1,,1,66.3,1,0.636,2,8,0,3,4,8,2,0,5.0,0,5,0,5,0,0,0,138,0,High,Positive,4439,0.517,0.464,40751.0,27,0.0,59.1
135798,0,52,Female,Single,High School,1,Salaried,49678,Lower-Middle,$40K - $60K,Tier 3,North,Affluent,42,DSA,Savings Only,1,Savings,Blue,19114.52,0,3,2,0,27807.0,26230.0,6.5,6,687.83,12,15,11,9,107,8254,75,0.804,0.596,1446.0,1970,0,0,1,0,0,1,0,0,1,0,3416,3587.0,0.577,1,0,277643.0,5644.0,0,48.8,0,18,8,0.745,11,1,,0,45.7,1,0.489,1,1,0,4,1,0,4,0,5.0,40,3,0,3,1,0,0,95,0,Low,Positive,4101,0.55,0.585,83223.0,26,1.3633,29.2
135799,0,43,Female,Married,Graduate,4,Business Owner,33561,Lower-Middle,Less than $40K,Tier 3,West,Mass,32,Referral,Multi-Product,6,Savings,Blue,4488.08,1,1,12,0,7812.0,9387.0,11.94,5,327.42,4,14,17,10,104,3929,67,0.826,0.595,1507.0,1117,1,0,1,0,0,1,0,1,0,0,2624,1646.0,0.426,1,1,12153.0,515.0,0,85.5,0,24,5,0.911,13,2,,0,59.3,1,0.658,2,3,0,3,1,0,0,0,3.5,29,6,1,0,3,0,0,12,0,Medium,Negative,3077,0.379,0.278,23261.0,29,0.1841,51.8
135800,0,40,Male,Married,Unknown,3,Salaried,125565,High,$120K +,Tier 2,South,HNI,30,DSA,Lending,6,Salary,Silver,30895.62,0,3,13,1,31858.0,30041.0,-3.4,5,243.5,11,15,7,8,98,2922,71,0.521,0.775,33552.0,964,1,0,1,0,0,1,1,1,1,1,34516,1423.0,0.028,1,1,37265.0,1476.0,0,13.5,1,24,11,0.732,16,0,,1,58.4,1,0.732,1,1,0,2,2,5,1,0,3.1,11,4,0,3,0,0,0,19,0,Not Aware,Positive,9292,0.066,0.094,95020.0,35,0.1411,54.7
135801,0,63,Male,Married,Graduate,1,Retired,50953,Middle,$40K - $60K,Tier 2,North,Affluent,53,Branch,Savings Only,4,Salary,Blue,19652.82,0,1,132,0,7434.0,6569.0,-13.83,3,141.67,7,10,8,8,59,1700,42,0.583,0.355,4233.0,1895,1,1,1,0,0,0,0,1,1,1,6128,1354.0,0.309,1,0,0.0,0.0,0,20.6,0,14,14,0.788,9,4,,1,56.4,1,0.954,3,1,0,5,2,0,2,0,3.9,56,7,0,1,2,0,0,7,0,Low,Neutral,4363,0.29,0.388,22433.0,28,0.0,53.2
135802,1,57,Male,Married,Graduate,1,Business Owner,96329,Upper-Middle,$80K - $120K,Tier 1,West,Mass,36,Referral,Investment,3,Current,Blue,7472.29,0,0,12,1,18322.0,21772.0,18.72,1,78.17,5,8,7,3,105,938,21,0.601,0.4,2411.0,2418,1,0,1,0,0,1,0,0,0,0,4829,500.0,0.501,0,2,64434.0,2255.0,0,52.5,0,10,9,0.783,27,3,3.0,1,54.6,1,0.778,3,24,2,3,3,1,3,0,5.0,100,6,0,0,1,1,0,47,0,High,Neutral,8181,0.553,0.525,53496.0,19,0.2809,54.7
135803,0,53,Female,Unknown,Unknown,1,Self-Employed,25351,Low,Less than $40K,Tier 2,West,HNI,43,Mobile App,Lending,2,Savings,Blue,9234.69,1,3,18,1,27273.0,31715.0,-9.49,8,1183.75,3,17,8,5,73,14205,102,0.735,0.759,1112.0,2517,1,0,1,1,0,0,1,1,1,0,3629,3810.0,0.694,1,0,30807.0,1236.0,0,9.9,1,18,8,0.909,29,0,2.1,0,51.1,1,0.496,0,0,0,1,2,2,1,0,3.9,63,4,1,0,1,0,0,12,0,Not Aware,Negative,2012,0.693,0.658,78140.0,26,0.5851,41.2
135804,0,46,Male,Married,Graduate,2,Business Owner,68460,Middle,$60K - $80K,Tier 1,South,Affluent,34,Online,Multi-Product,4,Current,Blue,13609.94,1,4,6,0,101792.0,79148.0,9.03,6,264.92,2,20,8,4,82,3179,79,0.681,0.975,8171.0,1280,1,1,1,0,0,0,0,0,1,0,9451,1977.0,0.135,1,3,0.0,0.0,0,44.5,0,19,8,0.941,13,1,,0,58.0,1,0.328,0,0,0,1,0,0,1,0,2.2,100,7,2,2,1,0,0,95,0,Low,Negative,5452,0.178,0.122,307884.0,27,0.0,50.1
135805,0,49,Female,Divorced,High School,2,Self-Employed,38847,Lower-Middle,$40K - $60K,Tier 3,South,Affluent,33,Online,Savings Only,4,Savings,Blue,8941.3,0,2,5,1,15479.0,20443.0,-0.39,5,326.0,5,11,9,8,65,3912,67,0.865,0.763,4714.0,2517,0,0,1,1,1,0,0,1,0,1,7231,2569.0,0.348,1,0,111116.0,5022.0,1,40.5,1,23,11,0.848,20,2,,0,53.2,1,0.56,1,1,0,5,1,2,2,0,4.3,44,3,0,5,2,0,0,107,1,High,Positive,2197,0.285,0.393,47170.0,34,1.5513,48.3
135806,0,37,Female,Divorced,High School,4,Salaried,46287,Lower-Middle,$40K - $60K,Tier 3,North,Mass,22,Online,Lending,5,Salary,Blue,8729.03,1,1,3,0,2309.0,1982.0,4.16,3,172.0,4,11,9,7,53,2064,46,0.681,0.917,925.0,1638,1,0,1,0,0,0,1,0,0,0,2563,954.0,0.639,1,1,0.0,0.0,0,29.0,0,19,6,0.871,35,3,2.3,1,65.0,1,0.62,4,2,0,5,3,0,3,0,4.0,41,4,0,4,1,0,0,49,0,Medium,Positive,3445,0.522,0.529,7499.0,25,0.0,56.7
135807,0,48,Male,Married,Graduate,3,Self-Employed,97493,Upper-Middle,$80K - $120K,Tier 3,West,HNI,38,Mobile App,Multi-Product,3,Savings,Blue,21570.31,1,1,14,1,27546.0,35987.0,-11.51,6,311.83,9,20,10,2,112,3742,75,0.698,0.786,31501.0,0,1,1,1,0,0,1,1,0,1,1,31501,2183.0,0.0,1,2,30945.0,820.0,1,39.8,1,19,6,0.78,26,0,3.5,1,57.0,1,0.12,1,6,0,4,3,7,3,0,4.6,17,6,0,1,2,0,0,25,1,Medium,Positive,8416,0.0,0.051,86620.0,25,0.1009,58.4
135808,0,43,Female,Married,High School,0,Retired,31876,Lower-Middle,Less than $40K,Tier 1,East,Affluent,35,Branch,Multi-Product,1,NRE/NRO,Blue,8487.0,1,2,13,0,16679.0,12614.0,8.52,8,641.42,2,10,11,7,45,7697,98,0.696,0.508,7316.0,1085,1,0,1,0,1,0,0,0,1,0,8401,4580.0,0.129,0,1,32987.0,684.0,0,51.7,0,23,12,0.933,3,0,4.6,1,64.7,1,0.326,1,7,0,2,0,0,0,0,2.3,38,3,0,3,1,0,0,4,0,Not Aware,Positive,2842,0.148,0.191,49938.0,35,0.2575,61.6
135809,0,32,Male,Married,Graduate,0,Business Owner,58694,Middle,$40K - $60K,Tier 2,East,Mass,27,Referral,Multi-Product,3,NRE/NRO,Blue,12598.43,1,2,21,1,10991.0,8786.0,7.9,3,208.42,2,14,5,10,95,2501,36,1.409,0.714,3224.0,1591,1,0,1,0,0,0,1,0,1,0,4815,1540.0,0.33,1,1,0.0,0.0,0,32.9,0,33,9,0.935,8,0,2.6,1,74.9,1,0.1,0,0,0,3,2,4,1,0,2.9,100,6,1,4,2,1,1,1,1,Low,Positive,6116,0.314,0.34,32770.0,42,0.0,72.3
135810,0,53,Male,Single,College,3,Salaried,76053,Middle,$60K - $80K,Tier 1,Central,Affluent,36,Mobile App,Lending,5,Savings,Blue,23150.13,1,4,51,0,3088.0,2708.0,-4.69,6,391.17,4,11,6,4,36,4694,75,0.42,0.786,17922.0,2018,1,1,1,0,1,0,0,1,0,0,19940,2647.0,0.101,1,2,104008.0,5191.0,0,34.1,0,15,7,0.84,22,2,3.7,1,59.1,1,0.536,0,0,0,5,1,0,2,0,3.8,48,1,0,2,0,0,0,14,0,High,Positive,7443,0.083,0.183,9212.0,22,0.8191,52.4
135811,0,28,Male,Married,High School,0,Self-Employed,24475,Low,Unknown,Tier 1,Central,Mass,21,DSA,Premium,5,Savings,Blue,4002.59,1,2,8,1,12513.0,15283.0,-8.42,4,179.75,6,18,12,4,105,2157,49,1.228,1.882,24409.0,1209,1,1,1,1,0,0,1,0,1,0,25618,1059.0,0.047,1,3,68875.0,3389.0,0,18.6,1,25,10,0.85,22,1,5.0,0,55.3,1,0.265,2,4,0,3,5,10,1,0,4.2,50,8,1,1,2,0,0,151,0,Not Aware,Positive,1518,0.038,0.069,38375.0,35,1.6616,46.9
135812,0,49,Female,Single,Graduate,3,Homemaker,40006,Lower-Middle,Less than $40K,Tier 2,West,Affluent,44,Mobile App,Lending,3,Savings,Blue,13855.76,0,3,58,0,43195.0,53447.0,-2.95,3,116.0,4,15,7,5,94,1392,38,1.05,1.375,2857.0,1507,1,0,1,1,0,0,0,0,1,0,4364,774.0,0.345,1,1,32542.0,711.0,0,56.5,0,19,12,0.871,5,1,,1,62.8,1,0.5,2,1,0,2,2,0,3,0,4.8,3,8,1,3,1,0,0,117,1,High,Positive,4054,0.319,0.391,136080.0,31,0.2133,59.5
135813,0,61,Female,Married,Graduate,0,Self-Employed,19302,Low,Less than $40K,Tier 3,North,HNI,51,DSA,Premium,4,Savings,Blue,6912.47,1,0,5,1,26915.0,32539.0,10.66,2,111.58,7,11,7,6,86,1339,28,0.678,0.867,1209.0,1041,1,0,1,0,0,0,1,1,0,0,2250,652.0,0.463,1,1,0.0,0.0,0,33.5,0,23,10,0.774,11,2,,0,51.5,1,0.33,2,1,0,1,1,4,1,0,3.4,35,2,0,1,0,0,0,26,1,Medium,Positive,1357,0.458,0.487,85785.0,33,0.0,44.8
135814,0,52,Female,Unknown,Graduate,2,Salaried,30561,Lower-Middle,Less than $40K,Tier 1,West,Affluent,40,Branch,Lending,2,Salary,Blue,11570.19,1,0,50,1,11136.0,12214.0,-8.96,8,582.75,6,14,10,6,35,6993,97,0.605,0.54,1038.0,1705,1,1,1,0,0,0,0,0,1,0,2743,2880.0,0.622,1,1,0.0,0.0,0,33.3,0,15,6,0.833,13,1,,0,49.8,1,0.525,0,0,0,3,3,5,1,0,3.6,86,4,0,3,0,1,1,77,0,Medium,Positive,2664,0.625,0.496,34629.0,21,0.0,35.6
135815,0,44,Male,Married,Unknown,3,Salaried,66008,Middle,$60K - $80K,Tier 2,South,Affluent,37,DSA,Premium,3,Savings,Blue,23399.31,1,0,76,1,22523.0,25087.0,-0.09,2,121.92,7,14,7,8,61,1463,34,0.738,0.889,6224.0,0,1,0,1,0,0,0,0,0,0,0,6224,830.0,0.0,0,2,0.0,0.0,0,44.3,0,19,13,0.806,16,1,3.5,1,59.1,1,0.269,2,14,0,5,3,4,2,0,4.8,91,3,0,2,1,0,0,3,0,Low,Neutral,4868,0.032,0.048,63055.0,32,0.0,57.9
135816,0,55,Male,Single,Uneducated,2,Student,69336,Middle,$60K - $80K,Tier 2,South,Affluent,36,DSA,Multi-Product,2,Savings,Blue,23058.98,1,0,7,0,23853.0,17167.0,10.63,8,1187.0,11,12,10,6,58,14244,96,0.734,0.6,16203.0,1337,1,1,1,0,0,0,1,1,0,0,17540,11036.0,0.076,1,1,0.0,0.0,0,22.4,0,24,8,0.718,2,1,,1,59.8,1,0.464,1,1,0,1,1,0,3,0,5.0,68,3,0,3,0,0,0,44,0,Not Aware,Negative,5668,0.105,0.144,74825.0,32,0.0,54.0
135817,0,39,Male,Married,Uneducated,1,Business Owner,95002,Upper-Middle,$80K - $120K,Tier 1,West,Mass,26,Branch,Multi-Product,6,Savings,Blue,22365.81,1,1,37,0,11474.0,11417.0,-10.28,4,160.25,7,12,9,5,68,1923,49,0.862,0.4,14820.0,1220,1,0,1,0,0,0,1,0,0,0,16040,1157.0,0.076,1,2,0.0,0.0,0,32.8,0,22,11,0.788,14,0,3.6,0,51.1,1,0.745,1,1,0,0,3,0,1,0,3.9,75,3,1,3,0,0,0,50,0,Low,Negative,7917,0.049,0.231,36285.0,33,0.0,42.9
135818,0,38,Female,Married,High School,3,Salaried,30585,Lower-Middle,Less than $40K,Tier 2,North,Mass,31,Mobile App,Multi-Product,4,Salary,Blue,4518.01,0,1,36,0,20485.0,16606.0,-6.45,7,437.08,5,18,11,3,107,5245,89,0.885,0.712,1854.0,0,1,1,1,1,0,0,0,1,0,0,1854,1947.0,0.0,1,1,21433.0,903.0,0,36.9,0,24,15,0.865,1,0,4.8,1,68.8,1,0.138,2,6,0,6,2,0,2,0,2.9,9,1,0,0,2,1,1,13,1,Low,Positive,2667,0.034,0.062,62302.0,39,0.3543,56.6
135819,0,51,Female,Divorced,Post-Graduate,3,Salaried,96979,Upper-Middle,Unknown,Tier 1,North,Mass,34,DSA,Multi-Product,3,Savings,Platinum,31443.19,1,1,17,0,2674.0,2913.0,9.66,3,160.75,5,20,11,4,55,1929,40,0.725,0.481,32938.0,1578,1,0,1,0,1,1,1,0,0,0,34516,1017.0,0.046,1,0,159031.0,7146.0,0,1.0,1,21,7,0.875,25,1,4.5,1,61.3,1,0.584,1,4,0,3,2,0,5,0,5.0,61,4,0,2,2,0,0,9,1,Not Aware,Negative,10233,0.03,0.123,7372.0,28,0.8842,60.8
135820,0,44,Male,Single,Uneducated,2,Self-Employed,45037,Lower-Middle,$40K - $60K,Tier 2,Central,Mass,28,Online,Multi-Product,3,Savings,Blue,11259.92,0,2,2,0,4975.0,4429.0,-4.23,5,272.0,7,15,9,8,31,3264,67,0.638,0.396,11627.0,0,1,0,1,0,0,0,1,0,1,0,11627,2251.0,0.0,1,2,0.0,0.0,0,11.7,0,17,7,0.821,18,1,3.6,1,57.6,1,0.673,4,2,0,2,2,0,1,0,2.7,28,6,0,3,1,1,1,77,0,Low,Positive,3217,0.003,0.078,15395.0,24,0.0,58.5
135821,0,40,Female,Single,Uneducated,4,Salaried,66881,Middle,Unknown,Tier 2,East,Affluent,32,Referral,Savings Only,3,NRE/NRO,Blue,11092.11,0,0,6,0,6621.0,7504.0,-14.01,6,394.5,9,10,10,15,40,4734,73,0.675,0.659,1018.0,2038,1,0,1,0,0,0,1,1,0,0,3056,2825.0,0.667,1,2,0.0,0.0,0,28.2,0,21,6,0.795,8,1,3.9,1,58.1,1,0.34,2,5,0,2,3,0,0,0,5.0,56,4,1,1,2,0,0,9,1,Low,Positive,5850,0.624,0.502,19506.0,27,0.0,51.4
135822,0,39,Male,Married,Uneducated,2,Self-Employed,33723,Lower-Middle,Less than $40K,Tier 2,South,HNI,34,Online,Premium,4,Savings,Blue,10539.6,1,2,42,1,18690.0,16152.0,-7.98,5,215.42,4,13,8,6,78,2585,64,1.04,0.778,2584.0,1118,1,1,1,0,0,1,1,1,1,0,3702,1959.0,0.302,0,3,61773.0,2952.0,0,12.9,1,15,7,0.871,22,2,,1,62.6,1,0.717,2,2,0,2,4,3,1,0,4.3,77,4,1,0,0,0,0,61,0,Medium,Negative,3100,0.252,0.227,55569.0,22,1.0504,56.9
135823,0,48,Female,Single,High School,3,Retired,58422,Middle,$40K - $60K,Tier 3,South,Mass,36,Online,Lending,5,Savings,Blue,11142.08,0,2,4,0,31987.0,26705.0,4.19,4,456.67,8,15,12,9,109,5480,58,0.824,0.933,1816.0,2055,1,1,1,0,0,0,1,1,1,0,3871,3941.0,0.531,1,1,0.0,0.0,0,7.8,0,22,12,0.818,8,0,5.0,1,57.6,1,0.298,0,0,0,4,2,0,3,0,4.0,67,6,1,0,0,0,0,21,0,Not Aware,Neutral,6049,0.534,0.501,93004.0,34,0.0,60.0
135824,0,41,Male,Single,Uneducated,1,Self-Employed,101037,Upper-Middle,$80K - $120K,Tier 1,West,HNI,31,Mobile App,Multi-Product,6,Savings,Blue,14207.64,1,0,40,1,13706.0,11330.0,-1.41,6,374.08,4,15,11,6,74,4489,75,0.592,0.744,517.0,1887,1,1,1,0,1,1,1,1,0,1,2404,2363.0,0.785,0,1,46685.0,2039.0,0,55.5,1,28,7,0.889,38,1,,1,68.7,1,0.341,0,0,0,8,4,4,1,0,4.1,82,3,0,0,1,0,0,29,0,Low,Neutral,9152,0.734,0.664,40783.0,35,0.2422,65.6
135825,0,45,Male,Married,College,2,Salaried,90672,Upper-Middle,$80K - $120K,Tier 3,Central,Mass,36,DSA,Premium,6,Savings,Blue,20083.13,0,0,84,1,19065.0,26524.0,5.15,6,375.25,6,16,10,11,38,4503,77,0.559,0.674,31625.0,0,0,0,1,0,0,0,1,0,1,0,31625,2844.0,0.0,1,2,0.0,0.0,0,22.0,0,22,13,0.86,21,1,,0,51.7,1,0.663,2,14,0,3,3,2,0,0,5.0,-1,1,0,1,1,0,0,1,0,Medium,Positive,7085,0.0,0.025,56312.0,35,0.0,43.4
135826,0,41,Female,Married,Graduate,4,Self-Employed,53749,Middle,$40K - $60K,Tier 2,North,Mass,36,DSA,Savings Only,3,Current,Blue,14707.84,1,4,5,0,11188.0,8460.0,-6.12,6,361.42,3,16,4,5,63,4337,82,0.781,1.05,1950.0,1229,1,0,1,0,0,0,0,1,1,0,3179,2778.0,0.387,1,1,0.0,0.0,0,50.8,0,21,18,0.893,5,0,,1,63.8,1,0.508,0,0,0,2,3,0,2,0,2.4,8,2,0,1,1,0,0,11,0,Low,Negative,4963,0.353,0.416,34297.0,39,0.0,63.7
135827,0,40,Female,Unknown,Graduate,5,Self-Employed,32854,Lower-Middle,Less than $40K,Tier 2,North,Affluent,36,Online,Multi-Product,2,Savings,Blue,6223.07,0,1,4,1,38659.0,45776.0,-1.19,8,1201.17,8,8,13,4,85,14414,98,0.706,0.815,3340.0,1172,1,0,1,0,0,0,1,0,0,0,4512,4738.0,0.26,0,0,0.0,0.0,0,32.1,0,14,8,0.758,3,1,5.0,1,51.3,1,0.176,2,1,0,1,3,3,2,0,4.4,6,5,0,1,1,0,0,53,0,Low,Positive,2977,0.209,0.253,118075.0,22,0.0,46.0
135828,0,48,Female,Single,Unknown,2,Salaried,47445,Lower-Middle,Unknown,Tier 3,West,Mass,40,Mobile App,Savings Only,3,Current,Blue,17972.59,0,0,48,0,18169.0,19306.0,13.52,5,220.42,8,14,16,10,109,2645,63,0.596,0.8,8012.0,0,1,0,1,0,0,0,0,0,0,0,8012,1321.0,0.0,0,1,0.0,0.0,0,32.3,0,17,16,0.833,1,1,3.6,1,55.8,1,0.288,0,0,0,3,4,0,1,0,1.9,60,3,0,1,1,1,1,32,0,Medium,Positive,3596,0.039,0.039,52360.0,33,0.0,60.9
135829,0,50,Male,Married,Graduate,2,Self-Employed,66392,Middle,$60K - $80K,Tier 1,South,HNI,45,Branch,Multi-Product,2,Current,Blue,20822.48,0,2,8,1,32682.0,37259.0,-13.76,5,441.5,2,8,7,10,30,5298,71,0.761,0.919,443.0,1578,1,1,1,1,1,0,0,0,0,1,2021,2122.0,0.781,0,2,19179.0,743.0,1,37.9,0,22,6,0.926,39,1,,0,58.5,1,0.659,0,0,0,1,0,2,0,0,4.5,43,3,0,3,4,1,1,23,0,Low,Neutral,4958,0.719,0.686,98212.0,28,0.1343,50.4
135830,0,53,Female,Single,Unknown,2,Salaried,21283,Low,Less than $40K,Tier 3,North,Affluent,41,Branch,Premium,5,Savings,Blue,4195.63,1,2,51,1,8861.0,6875.0,1.74,6,384.08,6,9,8,5,47,4609,76,0.533,0.767,39.0,2290,1,0,1,0,1,1,0,0,1,0,2329,2445.0,0.983,1,1,24206.0,629.0,1,13.1,0,7,6,0.786,16,1,5.0,1,50.5,1,0.12,2,3,0,2,3,5,1,0,2.3,44,7,0,1,2,0,0,24,1,Medium,Positive,1559,0.926,0.841,25843.0,13,0.3546,48.7
135831,1,44,Female,Married,Unknown,3,Business Owner,23132,Low,Less than $40K,Tier 2,Central,Mass,35,Online,Savings Only,3,Current,Blue,2494.52,0,0,257,0,8717.0,10282.0,17.69,2,212.0,2,11,7,4,119,2544,27,0.988,0.929,1855.0,0,1,1,1,0,0,0,0,0,0,0,1855,1424.0,0.0,0,0,0.0,0.0,0,37.0,0,11,11,0.917,68,3,,0,51.2,1,0.035,0,0,0,3,2,0,6,0,1.5,100,1,0,2,3,1,0,110,1,Medium,Negative,1759,0.024,0.152,27070.0,22,0.0,37.8
